precinct_id,gop,dem,lib,county_fips
13073_westside-baptist-church,869,310,24,13073
13073_woodlawn-baptist-church,718,264,21,13073
13075_cecil,650,476,31,13075
13075_delle-beamguard,1231,402,28,13075
13075_elm-pine,23,242,9,13075
13075_lenox,691,171,18,13075
13075_massee,512,114,10,13075
13075_new-life-baptist-church,752,109,22,13075
13075_riverbend,783,126,16,13075
13075_sparks,222,323,11,13075
13077_cannongate,2213,629,74,13077
13077_cedar-creek,3229,963,102,13077
13077_central,837,1512,78,13077
13077_coweta-central-library,1038,311,27,13077
13077_dresden,505,117,16,13077
13077_expo-center,1047,427,38,13077
13077_fischer-road,2433,878,84,13077
13077_grantville,1201,502,48,13077
13077_greentop,1235,738,60,13077
13077_haralson,1452,304,47,13077
13077_madras,2291,1135,95,13077
13077_moreland,1760,386,46,13077
13077_newnan,849,1264,55,13077
13077_newnan-centre,8507,6097,370,13077
13077_northside,1129,570,57,13077
13077_panther-creek,1612,494,63,13077
13077_pine-road,1272,240,29,13077
13077_raymond,1495,376,44,13077
13077_senoia,3424,1095,108,13077
13077_sharpsburg,2760,696,82,13077
13077_smokey-road,919,748,49,13077
13077_thomas-crossroads,2921,852,92,13077
13077_turin,2804,734,80,13077
13077_welcome,1813,484,52,13077
13077_westside,177,336,15,13077
13077_white-oak,2376,1027,97,13077
13079_district-1a,189,133,5,13079
13079_district-1b,301,402,11,13079
13079_district-2,682,507,28,13079
13079_district-3,1022,181,28,13079
13079_district-4,1095,163,28,13079
13079_district-5,1041,175,35,13079
13081_arabi,459,104,6,13081
13081_coney,627,81,4,13081
13081_cordele,2559,2495,86,13081
13081_jamestown,838,98,4,13081
13081_listonia,571,31,5,13081
13083_davis,1152,120,44,13083
13083_new-home,390,67,11,13083
13083_new-salem,707,194,24,13083
13083_north-dade,922,271,37,13083
13083_south-dade,505,120,25,13083
13083_trenton,1560,299,42,13083
13083_west-brow,635,182,25,13083
13085_central,6088,775,204,13085
13085_east,5486,1052,181,13085
13085_west,1643,462,33,13085
13087_attapulgus,461,764,18,13087
13087_bainbridge-coliseum,2341,1524,57,13087
13087_bdge-fairgrounds,995,1030,64,13087
13087_brinson,472,132,8,13087
13087_climax,559,190,6,13087
13087_kendrick,306,101,3,13087
13087_mt-pleasant,391,50,2,13087
13087_recovery,380,117,5,13087
13087_west-bainbridge,791,655,27,13087
13089_allgood-elem,189,1682,39,13089
13089_ashford-dunwoody-rd,1133,1318,39,13089
13089_ashford-park-elem,1008,946,45,13089
13089_ashford-parkside,1153,1573,50,13089
13089_austin,1225,949,29,13089
13089_austin-drive,90,1250,41,13089
13089_avondale,586,1881,58,13089
13089_avondale-high,294,2144,49,13089
13089_bethune-middle,128,2637,38,13089
13089_bouldercrest-road,55,1270,15,13089
13089_boulevard,308,3243,62,13089
13089_briar-vista-elem,489,1705,46,13089
13089_briarcliff,824,1459,49,13089
13089_briarlake-elem,538,915,33,13089
13089_briarwood,688,1071,38,13089
13089_brockett,560,1308,52,13089
13089_brockett-elem,567,1344,42,13089
13089_brookhaven,1247,1484,58,13089
13089_browns-mill-elem,98,2610,44,13089
13089_burgess-elem,193,2376,50,13089
13089_canby-lane-elem,55,1170,31,13089
13089_candler,129,1807,45,13089
13089_candler-murphey-candler-elem,159,2279,52,13089
13089_candler-park,357,3030,49,13089
13089_cedar-grove-elem,86,2519,49,13089
13089_cedar-grove-middle,46,865,25,13089
13089_cedar-grove-south,105,2534,53,13089
13089_chamblee,526,1061,52,13089
13089_chamblee-2,930,1524,58,13089
13089_chapel-hill-elem,75,2122,46,13089
13089_chesnut-elem,437,1222,32,13089
13089_clairemont-east,427,2265,35,13089
13089_clairemont-west,427,2317,46,13089
13089_clairmont-road,497,1844,27,13089
13089_clarkston,178,1726,50,13089
13089_clarkston-community-center,205,1170,42,13089
13089_clifton,47,975,16,13089
13089_coan-recreation-center,271,2611,68,13089
13089_columbia-drive,58,1246,26,13089
13089_columbia-elem,28,707,7,13089
13089_columbia-middle,40,1082,20,13089
13089_coralwood,779,1856,45,13089
13089_covington,152,1141,30,13089
13089_covington-hwy,14,210,8,13089
13089_cross-keys-high,533,1039,41,13089
13089_crossroads,79,1710,37,13089
13089_decatur,164,1438,27,13089
13089_doraville-north,454,1371,50,13089
13089_doraville-south,237,575,24,13089
13089_dresden-elem,896,2358,90,13089
13089_druid-hills-high,338,1362,27,13089
13089_dunaire-elem,166,1184,37,13089
13089_dunwoody,775,1400,45,13089
13089_dunwoody-2,900,829,28,13089
13089_dunwoody-library,1214,965,42,13089
13089_east-lake,294,2610,74,13089
13089_embry-hills,464,874,32,13089
13089_emory-road,164,1155,16,13089
13089_emory-south,506,1942,49,13089
13089_evansdale-elem,811,1658,47,13089
13089_fairington-elem,88,2639,57,13089
13089_fernbank-elem,414,1447,15,13089
13089_flakes-mill-fire-station,55,1271,18,13089
13089_flat-rock-elem,83,2078,37,13089
13089_flat-shoals,40,1275,34,13089
13089_flat-shoals-elem,47,1238,23,13089
13089_flat-shoals-library,43,1366,32,13089
13089_flat-shoals-parkway,77,2244,35,13089
13089_freedom-middle,182,1652,36,13089
13089_georgetown-sq,949,1859,49,13089
13089_glenhaven,113,993,22,13089
13089_glennwood,241,1713,43,13089
13089_glenwood-road,91,1105,25,13089
13089_gresham-road,104,2135,52,13089
13089_hambrick-elem,323,1948,45,13089
13089_harris-margaret-harris-ed,187,858,29,13089
13089_harris-narvie-j-harris-elem,70,2531,35,13089
13089_hawthorne-elem,670,1953,61,13089
13089_henderson-mill,776,1541,59,13089
13089_hugh-howell,526,873,29,13089
13089_huntley-hills-elem,625,1748,74,13089
13089_idlewood-elem,328,1282,23,13089
13089_indian-creek,204,992,33,13089
13089_johnson-estates,351,1028,17,13089
13089_jolly-elem,393,1716,51,13089
13089_kelley-chapel-road,34,894,9,13089
13089_kelley-lake-elem,84,1576,43,13089
13089_kingsley-elem,1164,937,27,13089
13089_kittredge-elem,837,960,45,13089
13089_knollwood,101,1359,34,13089
13089_lakeside-high,923,1647,54,13089
13089_lavista,557,1544,47,13089
13089_lavista-road,472,1223,31,13089
13089_lin-mary-lin-elem,377,2026,36,13089
13089_lithonia,72,813,25,13089
13089_lithonia-high,58,1917,51,13089
13089_livsey-elem,426,683,20,13089
13089_marbut-elem,72,2328,59,13089
13089_mathis-bob-mathis-elem,91,1828,24,13089
13089_mclendon,423,1975,72,13089
13089_mcnair,88,1588,37,13089
13089_mcnair-academy,54,1188,25,13089
13089_mcnair-high,166,2606,52,13089
13089_mcwilliams,55,1643,24,13089
13089_meadowview,86,1931,47,13089
13089_medlock,346,1401,42,13089
13089_memorial-south,145,1328,24,13089
13089_metropolitan,181,2254,60,13089
13089_midvale-elem,1014,1257,44,13089
13089_midvale-road,231,1028,25,13089
13089_midway,124,1524,37,13089
13089_miller-eldridge-l-miller-elem,135,1900,39,13089
13089_miller-grove,86,2382,44,13089
13089_miller-grove-high,61,1666,42,13089
13089_miller-grove-road,64,1381,24,13089
13089_montclair-elem,174,1041,20,13089
13089_montgomery-elem,893,1119,46,13089
13089_montreal,392,1405,42,13089
13089_mount-vernon-east,1215,1001,44,13089
13089_mount-vernon-west,901,967,39,13089
13089_north-decatur,204,1188,34,13089
13089_north-hairston,148,1215,27,13089
13089_north-peachtree,362,820,31,13089
13089_northlake,369,861,25,13089
13089_oak-grove-elem,593,1243,35,13089
13089_oak-view-elem,81,2788,59,13089
13089_oakcliff-elem,354,909,20,13089
13089_oakhurst,185,1831,40,13089
13089_panola,59,913,11,13089
13089_panola-road,54,1742,28,13089
13089_panola-way-elem,51,1089,24,13089
13089_peachcrest,111,1186,39,13089
13089_peachtree-middle,641,1758,66,13089
13089_pine-lake,44,425,11,13089
13089_piney-grove,59,1021,21,13089
13089_pleasantdale-road,384,2036,69,13089
13089_ponce-de-leon,304,2523,37,13089
13089_princeton-elem,60,1453,26,13089
13089_rainbow-elem,104,2267,31,13089
13089_redan-elem,69,1913,32,13089
13089_redan-middle,84,1497,32,13089
13089_redan-road,73,1600,32,13089
13089_redan-trotti-library,82,2241,48,13089
13089_rehoboth,449,972,43,13089
13089_rock-chapel-elem,66,1812,31,13089
13089_rock-chapel-road,216,2596,46,13089
13089_rockbridge-elem,152,1725,43,13089
13089_rockbridge-road,127,2690,42,13089
13089_rowland-elem,123,1741,51,13089
13089_rowland-road,100,1163,29,13089
13089_sagamore-hills-elem,824,1657,39,13089
13089_salem-middle,85,2415,40,13089
13089_scott,349,1709,48,13089
13089_shadow-rock-elem,124,2835,40,13089
13089_shamrock,312,986,26,13089
13089_shaw-robert-shaw-elem,164,1594,53,13089
13089_silver-lake,1707,1935,79,13089
13089_skyland,731,907,35,13089
13089_smoke-rise,672,1033,35,13089
13089_snapfinger-elem,47,1250,25,13089
13089_snapfinger-road,112,3450,49,13089
13089_snapfinger-road-n,62,1357,37,13089
13089_snapfinger-road-s,60,1276,24,13089
13089_south-deshon,83,2134,32,13089
13089_south-hairston,97,2024,46,13089
13089_stephenson-high,140,2193,44,13089
13089_stephenson-middle,146,2403,35,13089
13089_stone-mill-elem,123,1411,38,13089
13089_stone-mountain-elem,379,1137,40,13089
13089_stone-mtn,180,777,24,13089
13089_stone-mtn-champion,176,1474,43,13089
13089_stone-mtn-middle,131,1189,24,13089
13089_stonecrest-library,92,2237,30,13089
13089_stoneview-elem,64,876,27,13089
13089_terry-mill,81,1758,38,13089
13089_tilly-mill-road,646,619,31,13089
13089_toney-elem,39,948,31,13089
13089_tucker,643,1453,37,13089
13089_tucker-library,1017,1682,71,13089
13089_valley-brook,158,632,12,13089
13089_wadsworth,70,1781,42,13089
13089_warren-tech,261,638,27,13089
13089_wesley-chapel-library,71,1995,27,13089
13089_white-oak,47,1441,36,13089
13089_winnona-park,197,1464,26,13089
13089_winters-chapel,568,603,27,13089
13089_woodridge-elem,134,2060,41,13089
13089_woodrow-road,117,1775,39,13089
13089_woodward,570,1721,48,13089
13089_wynbrooke-elem,143,2358,40,13089
13089_young-road,49,1268,30,13089
13091_chauncey,245,56,3,13091
13091_clark,66,4,1,13091
13091_eddin,527,231,10,13091
13091_empire,283,27,11,13091
13091_jaybird,102,43,2,13091
13091_jones,266,47,7,13091
13091_lee,1974,1088,66,13091
13091_mccranie,191,37,1,13091
13091_milan,185,43,1,13091
13091_mitchell,215,52,5,13091
13091_mullis,276,72,9,13091
13091_plainfield,297,37,1,13091
13091_pondtown,390,107,5,13091
13091_rawlins,486,148,12,13091
13091_vilula,132,7,2,13091
13091_yonker,158,22,2,13091
13093_byromville,229,212,6,13093
13093_lilly,174,169,4,13093
13093_pinehurst,286,90,10,13093
13093_unadilla,542,514,20,13093
13093_vienna,927,841,35,13093
13095_1st-christian-church,602,464,19,13095
13095_2nd-mt-zion-church,532,450,13,13095
13095_albany-middle-school,74,840,10,13095
13095_alice-coachman-elementary,18,484,6,13095
13095_bill-miller-center,114,965,16,13095
13095_carver-teen-center,30,605,6,13095
13095_christ-church,924,559,13,13095
13095_covenant-church,659,736,19,13095
13095_darton-college,525,1983,28,13095
13095_greenbriar-church,1410,1478,32,13095
13095_international-studies,183,469,7,13095
13095_jackson-heights-elementary,47,1061,14,13095
13095_lamar-reese-elementary,45,621,7,13095
13095_litman-cathedral,49,628,12,13095
13095_lovett-hall,19,378,7,13095
13095_merry-acres-middle,819,757,26,13095
13095_mt-zion-center,68,1709,27,13095
13095_palmyra-methodist,808,735,37,13095
13095_phoebe-east,200,1176,20,13095
13095_phoebe-healthworks,135,486,15,13095
13095_pine-bluff-baptist-church,450,849,22,13095
13095_putney-1st-baptist-church,847,890,29,13095
13095_radium-middle-school,117,287,5,13095
13095_sherwood-elementary,704,1179,45,13095
13095_shiloh-baptist-church,53,630,14,13095
13095_turner-elementary,21,243,10,13095
13095_westover-high-school,1012,1404,30,13095
13095_westtown-elementary,118,1756,13,13095
13097_arbor-station,570,1307,55,13097
13097_atlanta-west-pentecostal,233,1852,50,13097
13097_beulah-baptist-church,1104,1167,66,13097
13097_boundary-waters,370,2472,56,13097
13097_bright-star,1000,783,40,13097
13097_chapel-hill,740,2072,68,13097
13097_chestnut-log,651,2033,69,13097
13097_church-at-chapel-hill,1346,3199,75,13097
13097_deer-lick,739,1066,48,13097
13097_dog-river-library,2812,1016,85,13097
13097_dorsett-shoals,1315,1074,84,13097
13097_ephesus-baptist-church,2264,742,58,13097
13097_factory-shoals,750,2296,72,13097
13097_first-baptist-douglasville,735,1119,28,13097
13097_first-baptist-lithia-springs,572,648,54,13097
13097_golden-methodist-church,470,2877,105,13097
13097_lithia-springs-high-school,646,3271,78,13097
13097_lutheran-church-gs,934,1785,52,13097
13097_mirror-lake-elementary,1937,2482,121,13097
13097_old-courthouse,1010,2157,107,13097
13097_prays-mill-gym,2146,1663,99,13097
13097_st-julians-episcopal,733,731,47,13097
13097_stewart,264,1662,37,13097
13097_turner,1020,1436,53,13097
13097_winston,517,731,27,13097
13099_arlington,302,354,7,13099
13099_blakely,897,1309,40,13099
13099_cedar-springs,636,172,12,13099
13099_cuba,541,299,9,13099
13099_urquhart,420,98,9,13099
13101_statenville,1232,162,24,13101
13103_1a,1122,312,48,13103
13103_1b,1695,343,63,13103
13103_1c,766,220,24,13103
13103_1d,1203,196,33,13103
13103_2a,1713,484,78,13103
13103_2b,1484,539,64,13103
13103_2c,2334,934,97,13103
13103_3a,819,178,21,13103
13103_3b,728,391,25,13103
13103_3c,1094,328,25,13103
13103_3d,1570,600,55,13103
13103_4a,1908,594,68,13103
13103_4b,825,409,24,13103
13103_4c,1560,330,58,13103
13103_5a,1514,443,51,13103
13103_5b,1671,958,64,13103
13103_5c,826,368,30,13103
13105_centerville,604,141,8,13105
13105_elberton,1329,1202,45,13105
13105_eliam,476,135,4,13105
13105_gaines,372,54,5,13105
13105_goshen,954,232,20,13105
13105_longstreet,352,109,7,13105
13105_moss-ruckersville,267,78,7,13105
13105_petersburg,243,48,2,13105
13105_pike,741,428,27,13105
13105_webbsboro,251,73,3,13105
13105_wyche,636,217,5,13105
13107_adrian,479,66,15,13107
13107_blundale,544,30,3,13107
13107_canoochee,397,96,6,13107
13107_cross-green,65,113,2,13107
13107_garfield,294,75,5,13107
13107_nunez,222,48,4,13107
13107_oak-park,446,38,5,13107
13107_stillmore,252,125,13,13107
13107_summertown,285,78,2,13107
13107_swainsboro,2792,1666,72,13107
13107_twin-city,737,385,8,13107
13109_veterans-community-center,2876,1251,64,13109
13111_colwell,708,147,9,13111
13111_fairplay,715,168,13,13111
13111_flinthill,1776,288,50,13111
13111_hemptown,778,170,20,13111
13111_hothouse,768,156,16,13111
13111_mineral-bluff,1146,206,24,13111
13111_mobile,697,119,21,13111
13111_morganton,1254,252,27,13111
13111_noontootla,519,128,7,13111
13111_skeniah,206,51,11,13111
13111_sugar-creek,1448,303,31,13111
13111_toccoa,1957,427,70,13111
13113_aberdeen,908,439,32,13113
13113_antioch,778,530,35,13113
13113_banks,534,581,28,13113
13113_blackrock,557,1368,30,13113
13113_braelinn,1142,328,34,13113
13113_brooks,1665,299,32,13113
13113_camp-creek,1022,454,39,13113
13113_dogwood,1537,903,54,13113
13113_europe,302,2078,41,13113
13113_fayetteville-east,544,826,37,13113
13113_fayetteville-west,630,910,39,13113
13113_fielding-ridge,1725,1029,65,13113
13113_flat-creek,888,578,46,13113
13113_flint,436,772,25,13113
13113_harps-crossing,734,400,21,13113
13113_hopeful,581,1013,37,13113
13113_jeff-davis,600,1170,38,13113
13113_kedron,2003,1643,99,13113
13113_kenwood,153,594,9,13113
13113_mcintosh,1695,892,46,13113
13113_morning-creek,844,1338,33,13113
13113_murphy,1093,1152,40,13113
13113_oak-grove,648,375,26,13113
13113_oak-ridge,622,966,23,13113
13113_rareover,1558,742,88,13113
13113_rising-star,2325,964,75,13113
13113_sandy-creek,1316,2170,73,13113
13113_shakerag-east,778,451,26,13113
13113_shakerag-west,657,363,36,13113
13113_spring-hill,966,1298,36,13113
13113_starrsmill,1726,572,46,13113
13113_whitewater,1870,890,49,13113
13113_willow-pond,1135,1090,52,13113
13113_willowbend,971,513,42,13113
13113_windgate,501,267,38,13113
13113_woolsey,1409,408,41,13113
13115_alto-park,1606,563,66,13115
13115_armuchee,735,136,21,13115
13115_barkers,1340,218,33,13115
13115_cave-spring,835,218,31,13115
13115_chulio,669,127,18,13115
13115_east-lindale,1597,485,60,13115
13115_east-rome,1201,1087,63,13115
13115_etowah,2581,686,63,13115
13115_everett-springs,264,53,6,13115
13115_floyd-springs,1122,136,25,13115
13115_fosters-mill,592,76,19,13115
13115_garden-lakes,959,424,39,13115
13115_glenwood,1693,504,71,13115
13115_howell,925,106,14,13115
13115_mt-alto-north,1659,1314,92,13115
13115_mt-alto-south,1357,1018,60,13115
13115_north-carolina,908,195,38,13115
13115_north-rome,955,885,55,13115
13115_riverside,388,132,12,13115
13115_south-rome,188,528,34,13115
13115_texas-valley,531,74,9,13115
13115_town-rome,949,711,51,13115
13115_vanns-valley,396,98,13,13115
13115_watters,1932,349,64,13115
13115_west-lindale,1344,361,51,13115
13117_01-big-creek,5147,3667,197,13117
13117_02-brandywine,1415,1747,82,13117
13117_03-browns-bridge,6061,1720,261,13117
13117_04-chestatee,4147,836,140,13117
13117_05-coal-mountain,4332,1476,177,13117
13117_06-crossroads,3932,1018,167,13117
13117_07-cumming,2942,1248,157,13117
13117_08-mashburn,4701,1769,176,13117
13117_10-midway,6510,2860,250,13117
13117_15-heardsville,4769,1401,178,13117
13117_16-otwell,3535,1149,149,13117
13117_19-old-atlanta,1862,1070,60,13117
13117_21-south-forsyth,4533,2097,111,13117
13117_25-windermere,4689,3021,149,13117
13117_27-concord,5955,1593,239,13117
13117_29-polo,5498,3029,216,13117
13117_34-fowler,2216,1584,97,13117
13117_35-johns-creek,3628,2948,138,13117
13117_36-nichols,3408,2188,153,13117
13117_37-sawnee,6372,2808,289,13117
13119_canon,780,112,18,13119
13119_carnesville,1564,183,18,13119
13119_lavonia,1211,336,34,13119
13119_northeast-franklin,1731,295,29,13119
13119_royston,1120,259,32,13119
13119_southwest-franklin,1545,162,32,13119
13119_west-franklin,1042,118,24,13119
13121_01a,271,2524,55,13121
13121_01b,329,2903,73,13121
13121_01c,43,699,26,13121
13121_01d,40,422,6,13121
13121_01e,317,2369,44,13121
13121_01f,23,478,18,13121
13121_01g,84,1136,31,13121
13121_01h,18,387,15,13121
13121_01i,1,0,0,13121
13121_01j,83,1238,42,13121
13121_01p,23,593,11,13121
13121_01r,33,459,19,13121
13121_01s,54,913,19,13121
13121_01t,76,794,19,13121
13121_02a,792,2810,66,13121
13121_02a1,101,333,17,13121
13121_02b,164,1218,43,13121
13121_02c,135,1138,37,13121
13121_02d,553,3053,79,13121
13121_02e,174,1421,20,13121
13121_02f1,331,2001,55,13121
13121_02f2,72,421,9,13121
13121_02g,408,2426,66,13121
13121_02j,199,1379,37,13121
13121_02k,145,887,32,13121
13121_02l1,746,3308,80,13121
13121_02l1a,129,704,11,13121
13121_02l2,269,1242,21,13121
13121_02s,41,443,11,13121
13121_02w,101,538,16,13121
13121_03a,38,755,17,13121
13121_03b,17,195,17,13121
13121_03c,27,704,24,13121
13121_03d,29,411,18,13121
13121_03e,54,1007,30,13121
13121_03f,254,1208,36,13121
13121_03g,11,267,11,13121
13121_03h,18,385,15,13121
13121_03i,99,545,14,13121
13121_03l,12,204,6,13121
13121_03m,101,435,19,13121
13121_03n,48,848,28,13121
13121_03p1a,328,2064,60,13121
13121_03p2,0,7,0,13121
13121_03s,13,402,10,13121
13121_03t,44,755,29,13121
13121_04a,22,572,14,13121
13121_04b,34,736,17,13121
13121_04c,0,52,0,13121
13121_04d,43,783,22,13121
13121_04f,119,1113,29,13121
13121_04g,10,381,15,13121
13121_04i,71,745,22,13121
13121_04j,10,174,7,13121
13121_04k,45,1254,29,13121
13121_04l,49,902,30,13121
13121_04m,13,316,15,13121
13121_04s,56,1160,26,13121
13121_04t,23,645,18,13121
13121_04v,50,1266,44,13121
13121_04w,3,221,3,13121
13121_04x1,54,1015,26,13121
13121_04x2,23,381,14,13121
13121_05a1,228,1938,50,13121
13121_05a2,247,2123,46,13121
13121_05b,67,1022,20,13121
13121_05c,5,40,0,13121
13121_05d,4,88,1,13121
13121_05f,12,124,5,13121
13121_05j,50,420,10,13121
13121_05k,113,1072,45,13121
13121_06b,272,1168,21,13121
13121_06d,1073,4174,82,13121
13121_06d1,362,1115,21,13121
13121_06d2,135,355,10,13121
13121_06e,329,1248,39,13121
13121_06f,382,1624,50,13121
13121_06g,81,333,11,13121
13121_06i,355,2087,63,13121
13121_06j,423,1765,50,13121
13121_06l1,215,578,9,13121
13121_06l2,192,375,9,13121
13121_06n,443,722,22,13121
13121_06q,23,315,7,13121
13121_06r,316,1017,27,13121
13121_07a,2226,3070,99,13121
13121_07b,1497,941,37,13121
13121_07c,1389,1771,37,13121
13121_07d,1326,1877,46,13121
13121_07e,561,1110,37,13121
13121_07f,1209,1604,50,13121
13121_07h,698,921,29,13121
13121_07j,832,1402,43,13121
13121_07m,470,987,30,13121
13121_07n,220,1047,33,13121
13121_08a,1176,1184,40,13121
13121_08b,1520,1208,50,13121
13121_08c,795,400,12,13121
13121_08d,578,296,13,13121
13121_08e,1249,903,22,13121
13121_08f1,1183,664,22,13121
13121_08g,807,1164,45,13121
13121_08h,1176,901,24,13121
13121_08j,1207,1389,47,13121
13121_08k,309,508,22,13121
13121_08l,1064,2132,78,13121
13121_08m,1087,688,20,13121
13121_08n1,403,262,6,13121
13121_08n2,513,667,22,13121
13121_08p,212,895,35,13121
13121_09a,668,2015,69,13121
13121_09b,6,172,3,13121
13121_09c,61,1574,40,13121
13121_09d,41,933,26,13121
13121_09e,128,1474,37,13121
13121_09f,1164,1750,53,13121
13121_09g,643,2095,70,13121
13121_09h,87,602,24,13121
13121_09i,34,548,19,13121
13121_09k,79,1555,61,13121
13121_09k1,24,447,16,13121
13121_09m,348,1515,59,13121
13121_10a,52,1712,35,13121
13121_10b,72,2557,44,13121
13121_10c,34,1116,34,13121
13121_10d,94,2063,60,13121
13121_10e,29,557,11,13121
13121_10f,24,633,8,13121
13121_10g,33,832,18,13121
13121_10h1,7,266,5,13121
13121_10h2,39,1033,39,13121
13121_10i,11,256,2,13121
13121_10j,22,463,13,13121
13121_10k,45,950,22,13121
13121_10m,54,1513,40,13121
13121_10p,28,699,21,13121
13121_10r,14,375,15,13121
13121_11b,75,2499,37,13121
13121_11b1,15,392,6,13121
13121_11c,46,2070,33,13121
13121_11e1,41,670,14,13121
13121_11e2,18,569,15,13121
13121_11e3,59,1964,29,13121
13121_11g,54,901,32,13121
13121_11h,20,361,12,13121
13121_11j,43,1013,31,13121
13121_11k,46,1141,26,13121
13121_11m,21,1036,10,13121
13121_11m1,36,729,17,13121
13121_11n,59,1414,32,13121
13121_11p,32,1060,28,13121
13121_11r,29,794,21,13121
13121_12a,172,2608,69,13121
13121_12a1,23,359,17,13121
13121_12d,33,564,14,13121
13121_12e1,58,637,24,13121
13121_12f,27,486,11,13121
13121_12g,26,414,4,13121
13121_12h1,21,344,14,13121
13121_12h2,47,1348,32,13121
13121_12i,21,466,21,13121
13121_12j,58,1308,29,13121
13121_12k,93,1476,57,13121
13121_12l,14,258,9,13121
13121_12m,48,1288,44,13121
13121_12n,17,397,12,13121
13121_12s,31,977,21,13121
13121_ap01a,2004,2038,58,13121
13121_ap01b,411,460,25,13121
13121_ap01c,960,887,41,13121
13121_ap01d,286,376,19,13121
13121_ap021,1313,1196,64,13121
13121_ap022,790,938,42,13121
13121_ap02b,212,260,11,13121
13121_ap03,94,316,15,13121
13121_ap04a,813,603,29,13121
13121_ap04b,216,174,11,13121
13121_ap05,1981,1762,51,13121
13121_ap06,948,619,30,13121
13121_ap07a,1398,1367,80,13121
13121_ap07b,800,704,23,13121
13121_ap09a,1573,1795,79,13121
13121_ap09b,253,433,15,13121
13121_ap10,501,297,25,13121
13121_ap12a,188,304,13,13121
13121_ap12b,195,387,17,13121
13121_ap12c,996,719,36,13121
13121_ap14,1220,1322,55,13121
13121_ch01,58,146,6,13121
13121_ch02,147,97,4,13121
13121_ch03,203,96,9,13121
13121_ch04a,340,317,13,13121
13121_ch05,231,89,10,13121
13121_cp011,148,596,20,13121
13121_cp012,155,752,22,13121
13121_cp01b,71,174,9,13121
13121_cp02,75,580,18,13121
13121_cp04a,2,2,0,13121
13121_cp04b,2,15,2,13121
13121_cp051,33,917,20,13121
13121_cp05b,5,71,2,13121
13121_cp06a,15,216,5,13121
13121_cp07b,2,2,0,13121
13121_cp07c,2,69,2,13121
13121_cp07d,12,213,10,13121
13121_cp07e,1,39,2,13121
13121_cp07f,2,60,3,13121
13121_cp081,8,98,4,13121
13121_cp083,3,34,0,13121
13121_cp084,0,0,0,13121
13121_cp08a,10,166,6,13121
13121_ep01a,149,1445,48,13121
13121_ep01b,126,1565,52,13121
13121_ep02a,65,1002,27,13121
13121_ep02b,161,963,20,13121
13121_ep02c,43,257,11,13121
13121_ep02d,10,234,1,13121
13121_ep02e,50,678,29,13121
13121_ep03a,170,2628,55,13121
13121_ep03b,63,1006,12,13121
13121_ep04a,102,2513,49,13121
13121_ep04b,38,1484,23,13121
13121_ep04c,17,432,8,13121
13121_fa01a,273,2185,57,13121
13121_fa01b,338,3012,59,13121
13121_fa01c,28,442,8,13121
13121_fa01d,14,157,7,13121
13121_fc01,5,169,8,13121
13121_fc02,10,45,4,13121
13121_fc03,1,16,0,13121
13121_hp01,543,1570,76,13121
13121_jc01,1265,2116,53,13121
13121_jc01a,364,657,21,13121
13121_jc02,908,1242,37,13121
13121_jc03a,212,267,7,13121
13121_jc03b,459,734,42,13121
13121_jc04a,1163,1394,39,13121
13121_jc04b,86,138,4,13121
13121_jc04c,383,549,38,13121
13121_jc05,746,976,44,13121
13121_jc06,1019,1010,34,13121
13121_jc07,1464,2018,69,13121
13121_jc08,1052,1185,64,13121
13121_jc09,972,1358,52,13121
13121_jc10,718,1194,64,13121
13121_jc11,1426,1208,62,13121
13121_jc12,1391,826,32,13121
13121_jc13a,1139,676,25,13121
13121_jc13b,167,63,2,13121
13121_jc14,1117,946,28,13121
13121_jc15,256,421,23,13121
13121_jc16,995,1050,54,13121
13121_jc18,1237,1048,36,13121
13121_jc19,1421,1696,74,13121
13121_ml01a,1334,956,43,13121
13121_ml01b,353,192,8,13121
13121_ml02a,1469,599,38,13121
13121_ml02b,1022,492,32,13121
13121_ml03,2005,986,54,13121
13121_ml03a,155,52,4,13121
13121_ml04,1633,1001,33,13121
13121_ml05,1852,1747,58,13121
13121_ml06a,451,896,39,13121
